id;capacity;motorbike_type_id
3946;112;3
3947;112;3
3948;111;3
3949;111;3
3950;111;3
3951;111;3
3952;111;3
3953;111;3
3954;111;3
3955;111;3
3956;111;3
3957;111;3
3958;112;3
3959;111;3
3960;112;3
3961;112;3
3962;112;3
3963;112;3
3964;124;3
3965;124;3
3966;125;3
3967;125;3
3968;124;3
3969;124;3
3970;124;7
3971;144;3
3972;144;3
3973;144;3
3974;144;3
3975;144;3
3976;144;3
3977;144;3
3978;144;3
3979;144;3
3980;144;3
3981;144;3
3982;144;3
3983;144;3
3984;144;3
3985;144;3
3986;144;3
3987;144;3
3988;144;3
3989;144;3
3990;144;3
3991;144;3
3992;144;3
3993;144;3
3994;144;3
3995;144;3
3996;144;3
3997;144;3
3998;144;3
3999;144;3
4000;144;3
4001;144;3
4002;144;3
4003;144;7
4004;144;3
4005;144;3
4006;233;3
4007;233;3
4008;233;3
4009;246;3
4010;246;3
4011;246;3
4012;249;3
4013;249;3
4014;249;3
4015;249;7
4016;249;3
4017;249;3
4018;249;3
4019;249;3
4020;249;7
4021;249;7
4022;249;7
4023;249;7
4024;249;7
4025;249;7
4026;249;7
4027;249;7
4028;292;3
4029;292;3
4030;292;3
4031;449;3
4032;449;3
4033;449;3
4034;651;3
4035;111;3
4036;111;3
4037;112;3
4038;125;7
4039;125;7
4040;125;7
4041;125;7
4042;125;7
4043;144;3
4044;144;3
4045;144;3
4046;144;3
4047;144;3
4048;144;7
4049;144;7
4050;144;3
4051;144;3
4052;233;3
4053;233;3
4054;233;3
4055;233;3
4056;249;7
4057;249;7
4058;249;7
4059;249;7
4060;249;7
4061;249;7
4062;249;7
4063;249;7
4064;249;7
4065;249;7
4066;249;7
4067;249;3
4068;249;7
4069;249;7
4070;249;7
4071;249;7
4072;249;7
4073;292;3
4074;292;3
4075;292;7
4076;292;7
4077;300;3
4078;292;3
4079;292;3
4080;292;3
4081;449;3
4082;449;3
4083;449;3
4084;449;3
4085;449;3
4086;449;3
4087;449;3
4088;449;3
4089;100;3
4090;100;3
4091;100;2
4092;125;3
4093;125;3
4094;125;3
4095;125;3
4096;125;3
4097;125;3
4098;125;3
4099;192;3
4100;192;3
4101;249;5
4102;247;5
4103;249;5
4104;249;5
4105;110;5
4106;110;7
4107;175;3
4108;124;3
4109;249;3
4110;249;3
4111;64;3
4112;84;3
4113;99;3
4114;84;3
4115;900;2
4116;249;3
4117;449;3
4118;1015;8
4119;998;8
4120;;8
4121;1098;6
4122;246;4
4123;398;8
4124;398;8
4125;443;4
4126;550;5
4127;553;8
4128;650;2
4129;694;5
4130;750;4
4131;745;8
4132;750;8
4133;750;5
4134;1015;5
4135;200;4
4136;745;6
4137;500;5
4138;500;1
4139;1043;5
4140;1043;5
4141;1043;5
4142;249;5
4143;249;5
4144;296;5
4145;296;5
4146;296;5
4147;296;5
4148;296;5
4149;649;5
4150;649;5
4151;649;5
4152;998;5
4153;998;5
4154;998;5
4155;998;5
4156;998;5
4157;1441;5
4158;1441;5
4159;1441;5
4160;1441;5
4161;636;5
4162;636;5
4163;636;5
4164;1043;5
4165;1043;5
4166;1043;5
4167;1043;5
4168;1043;5
4169;1043;5
4170;1043;5
4171;1043;5
4172;1043;5
4173;1043;5
4174;1043;5
4175;1043;5
4176;1043;5
4177;1043;5
4178;1043;5
4179;1043;5
4180;1043;5
4181;100;5
4182;125;5
4183;125;5
4184;125;5
4185;125;5
4186;125;5
4187;250;5
4188;249;5
4189;249;5
4190;249;5
4191;248;5
4192;249;5
4193;249;5
4194;249;5
4195;249;5
4196;248;5
4197;248;5
4198;248;5
4199;248;5
4200;249;5
4201;249;5
4202;248;5
4203;248;5
4204;249;5
4205;249;5
4206;249;5
4207;249;5
4208;249;5
4209;249;5
4210;249;5
4211;249;5
4212;249;5
4213;249;5
4214;296;5
4215;296;5
4216;296;5
4217;296;5
4218;296;5
4219;296;5
4220;296;5
4221;296;5
4222;296;5
4223;296;5
4224;296;5
4225;296;5
4226;296;5
4227;296;5
4228;296;5
4229;399;5
4230;399;5
4231;399;5
4232;399;5
4233;399;5
4234;399;5
4235;399;5
4236;399;5
4237;399;5
4238;399;5
4239;399;5
4240;399;5
4241;399;5
4242;399;5
4243;399;5
4244;399;5
4245;399;5
4246;399;5
4247;399;5
4248;399;5
4249;399;5
4250;399;5
4251;399;5
4252;399;5
4253;399;5
4254;498;5
4255;498;5
4256;498;5
4257;498;5
4258;498;5
4259;649;5
4260;649;5
4261;649;5
4262;649;5
4263;649;5
4264;649;5
4265;649;5
4266;649;5
4267;649;5
4268;649;5
4269;649;5
4270;649;5
4271;649;5
4272;649;5
4273;649;5
4274;649;5
4275;649;6
4276;649;6
4277;649;5
4278;649;5
4279;649;5
4280;649;5
4281;649;5
4282;649;6
4283;649;5
4284;649;5
4285;649;5
4286;649;5
4287;998;5
4288;998;5
4289;998;5
4290;998;5
4291;998;5
4292;998;5
4293;998;5
4294;998;5
4295;998;5
4296;998;5
4297;998;5
4298;998;5
4299;998;5
4300;998;5
4301;998;5
4302;998;5
4303;998;6
4304;998;6
4305;998;5
4306;998;6
4307;998;6
4308;998;5
4309;998;5
4310;998;5
4311;998;6
4312;998;6
4313;998;5
4314;998;5
4315;998;6
4316;998;6
4317;998;5
4318;998;5
4319;998;5
4320;998;5
4321;998;5
4322;998;5
4323;150;5
4324;149;5
4325;249;5
4326;249;5
4327;249;5
4328;149;5
4329;149;5
4330;998;5
4331;998;5
4332;998;5
4333;998;5
4334;998;5
4335;998;5
4336;998;5
4337;1352;5
4338;1441;5
4339;1441;5
4340;599;5
4341;636;5
4342;636;5
4343;998;5
4344;998;5
4345;998;5
4346;998;5
4347;998;5
4348;998;5
4349;998;5
4350;998;5
4351;998;5
4352;998;5
4353;998;5
4354;998;5
4355;998;5
4356;998;5
4357;998;5
4358;998;5
4359;998;5
4360;998;5
4361;998;5
4362;998;5
4363;998;5
4364;998;5
4365;998;5
4366;998;5
4367;998;5
4368;998;5
4369;998;5
4370;998;5
4371;998;5
4372;998;5
4373;998;5
4374;1200;5
4375;1198;6
4376;1198;5
4377;1352;5
4378;1352;5
4379;1352;5
4380;1352;5
4381;1352;5
4382;1352;5
4383;1441;5
4384;1441;5
4385;1441;5
4386;1441;5
4387;1441;5
4388;1441;5
4389;1441;5
4390;1441;5
4391;1441;5
4392;1441;5
4393;1441;5
4394;1441;5
4395;1441;5
4396;1441;5
4397;1441;5
4398;636;5
4399;599;5
4400;599;5
4401;636;5
4402;599;5
4403;599;5
4404;599;5
4405;599;5
4406;599;5
4407;599;5
4408;599;5
4409;636;5
4410;636;5
4411;636;5
4412;636;5
4413;636;5
4414;636;5
4415;636;5
4416;636;5
4417;636;5
4418;636;5
4419;636;5
4420;636;5
4421;599;5
4422;636;5
4423;636;5
4424;636;5
4425;636;5
4426;636;5
4427;636;5
4428;636;5
4429;636;5
4430;599;5
4431;599;5
4432;636;5
4433;599;6
4434;599;5
4435;899;6
4436;199.5;1
4437;199.5;4
4438;199.5;5
4439;249;3
4440;249;3
4441;249;3
4442;249;3
4443;249;3
4444;249;3
4445;249;3
4446;249;3
4447;652;1
4448;652;3
4449;652;1
4450;652;1
4451;652;6
4452;652;7
4453;649;6
4454;649;4
4455;649;4
4456;649;4
4457;649;1
4458;649;1
4459;649;1
4460;649;1
4461;649;1
4462;649;1
4463;649;1
4464;649;1
4465;649;1
4466;649;1
4467;1043;6
4468;1043;1
4469;1043;1
4470;1043;1
4471;1043;1
4472;1043;1
4473;1043;1
4474;1043;1
4475;1043;1
4476;1043;6
4477;1043;1
4478;1043;6
4479;1043;6
4480;1043;1
4481;1043;1
4482;1043;1
4483;1043;1
4484;1043;6
4485;1043;1
4486;1043;1
4487;1043;1
4488;1043;6
4489;1043;6
4490;1043;6
4491;1043;6
4492;1043;1
4493;1043;6
4494;1043;6
4495;1043;6
4496;1043;6
4497;1043;6
4498;1043;6
4499;1043;6
4500;1043;6
4501;649;5
4502;649;1
4503;649;1
4504;649;1
4505;649;1
4506;649;1
4507;649;6
4508;649;6
4509;649;1
4510;649;1
4511;649;1
4512;649;6
4513;649;6
4514;649;1
4515;649;1
4516;649;6
4517;649;6
4518;649;1
4519;649;1
4520;649;6
4521;649;6
4522;649;6
4523;649;6
4524;649;6
4525;649;6
4526;649;6
4527;649;1
4528;649;6
4529;649;6
4530;649;1
4531;649;1
4532;296;1
4533;249;1
4534;249;1
4535;249;6
4536;296;1
4537;296;1
4538;296;1
4539;296;1
4540;296;1
4541;296;1
4542;296;1
4543;296;1
4544;296;1
4545;1470;8
4546;1471;8
4547;1470;8
4548;1471;8
4549;1470;8
4550;1471;8
4551;1471;8
4552;1470;8
4553;1470;8
4554;1471;8
4555;1470;8
4556;1470;8
4557;1470;8
4558;1471;8
4559;1470;8
4560;1470;8
4561;1471;8
4562;1470;8
4563;1470;8
4564;1470;8
4565;1470;8
4566;1552;8
4567;1552;8
4568;1552;8
4569;1700;8
4570;1700;8
4571;1700;8
4572;1700;8
4573;1700;8
4574;1700;8
4575;1700;6
4576;1700;6
4577;1700;6
4578;1700;6
4579;1700;6
4580;1700;6
4581;1700;6
4582;1700;6
4583;1700;6
4584;1700;6
4585;1700;6
4586;1700;6
4587;1700;6
4588;1700;8
4589;1700;8
4590;1700;8
4591;1700;8
4592;2053;8
4593;399;8
4594;749;8
4595;749;8
4596;749;8
4597;749;6
4598;749;8
4599;749;8
4600;749;8
4601;749;8
4602;805;8
4603;805;8
4604;805;8
4605;805;8
4606;805;8
4607;805;8
4608;805;8
4609;805;8
4610;805;8
4611;805;8
4612;805;8
4613;805;8
4614;805;8
4615;805;8
4616;805;8
4617;805;8
4618;805;8
4619;805;8
4620;805;8
4621;805;8
4622;903;8
4623;903;8
4624;903;8
4625;903;8
4626;903;8
4627;903;8
4628;903;8
4629;903;8
4630;903;8
4631;903;8
4632;903;8
4633;903;8
4634;903;6
4635;903;6
4636;1470;6
4637;1470;6
4638;1470;8
4639;1470;8
4640;1470;2
4641;1470;6
4642;1470;8
4643;1470;8
4644;1470;7
4645;1470;8
4646;1470;8
4647;1470;8
4648;1552;8
4649;1700;8
4650;1700;8
4651;1700;8
4652;1700;6
4653;1700;6
4654;1700;6
4655;1700;6
4656;1700;6
4657;1700;6
4658;1700;6
4659;2053;8
4660;2053;8
4661;749;8
4662;903;8
4663;903;8
4664;903;8
4665;903;8
4666;903;8
4667;1196;6
4668;1196;6
4669;1700;8
4670;1700;6
4671;1700;6
4672;1700;6
4673;1700;6
4674;1700;6
4675;1700;6
4676;1700;6
4677;1700;6
4678;1700;6
4679;1700;6
4680;1700;6
4681;1700;6
4682;903;8
4683;903;8
4684;903;8
4685;903;8
4686;903;8
4687;903;8
4688;903;6
4689;903;6
4690;903;6
4691;903;6
4692;903;6
4693;903;6
4694;903;8
4695;903;8
4696;903;8
4697;903;8
4698;903;8
4699;903;8
4700;903;8
4701;649;8
4702;649;8
4703;649;8
4704;649;8
4705;649;8
4706;649;8
4707;649;8
4708;649;8
4709;649;8
4710;1470;8
4711;1470;8
4712;1470;8
4713;1470;8
4714;1470;8
4715;1470;8
4716;1470;6
4717;1550;8
4718;1552;8
4719;1552;8
4720;1552;8
4721;1552;8
4722;1550;8
4723;1552;8
4724;1552;8
4725;1552;8
4726;1552;8
4727;1550;8
4728;1552;8
4729;1552;8
4730;1552;6
4731;1552;6
4732;1700;6
4733;1700;6
4734;1700;6
4735;1700;8
4736;1700;8
4737;1700;8
4738;1700;8
4739;1700;6
4740;1700;6
4741;1700;6
4742;1700;6
4743;1700;6
4744;1700;6
4745;1700;6
4746;1700;6
4747;1700;8
4748;1700;6
4749;1700;6
4750;1700;6
4751;1700;6
4752;1700;6
4753;1700;6
4754;1700;6
4755;1700;6
4756;1700;6
4757;1700;6
4758;1700;6
4759;1700;6
4760;1700;6
4761;1700;6
4762;1700;6
4763;1700;6
4764;1700;6
4765;1700;6
4766;1700;6
4767;1700;6
4768;1700;6
4769;2050;8
4770;2053;8
4771;2053;8
4772;2053;8
4773;2053;8
4774;2053;8
4775;2053;8
4776;2053;8
4777;2053;8
4778;2053;8
4779;2053;8
4780;2053;8
4781;2053;8
4782;2053;8
4783;2053;6
4784;2053;6
4785;2053;6
4786;2053;8
4787;2050;8
4788;2053;8
4789;498;8
4790;498;8
4791;498;8
4792;498;8
4793;498;8
4794;498;8
4795;749;8
4796;749;8
4797;805;8
4798;805;8
4799;805;8
4800;805;8
4801;903;8
4802;903;8
4803;903;8
4804;903;8
4805;903;8
4806;903;8
4807;903;8
4808;903;8
4809;903;8
4810;903;8
4811;903;8
4812;903;8
4813;903;6
4814;903;6
4815;903;6
4816;903;6
4817;903;8
4818;903;6
4819;903;8
4820;903;6
4821;903;8
4822;903;8
4823;903;8
4824;903;8
4825;903;8
4826;903;8
4827;903;8
4828;903;8
4829;903;8
4830;903;8
4831;903;8
4832;903;8
4833;649;8
4834;649;8
4835;649;8
4836;649;8
4837;649;8
4838;649;8
4839;649;8
4840;649;8
4841;649;8
4842;649;8
4843;649;8
4844;649;8
4845;649;8
4846;649;8
4847;649;8
4848;649;8
4849;649;6
4850;649;6
4851;649;8
4852;649;8
4853;649;8
4854;649;8
4855;649;8
4856;649;8
4857;649;6
4858;649;8
4859;649;8
4860;649;8
4861;1700;6
4862;1700;6
4863;699;8
4864;749;8
4865;676;2
4866;676;2
4867;676;2
4868;676;2
4869;675;2
4870;675;2
4871;675;2
4872;624;1
4873;624;1
4874;624;1
4875;624;1
4876;624;1
4877;624;1
4878;624;1
4879;624;1
4880;624;1
4881;624;1
4882;175;1
4883;175;1
4884;177;1
4885;624;1
4886;624;1
4887;624;1
4888;624;1
4889;624;1
4890;773;2
4891;773;2
4892;773;2
4893;773;2
4894;773;2
4895;773;2
4896;773;2
4897;773;1
4898;773;1
4899;773;2
4900;773;2
4901;773;1
4902;773;2
4903;773;2
4904;773;2
4905;773;2
4906;773;2
4907;773;2
4908;773;2
4909;773;8
4910;773;1
4911;773;1
4912;1015;6
4913;1015;2
4914;1015;2
4915;953;4
4916;953;4
4917;953;4
4918;953;4
4919;1043;4
4920;1015;2
4921;997;6
4922;997;6
4923;997;6
4924;997;6
4925;998;4
4926;998;4
4927;998;6
4928;998;1
4929;998;2
4930;998;4
4931;1015;6
4932;1015;2
4933;998;6
4934;1015;5
4935;1015;2
4936;1015;2
4937;1015;4
4938;1043;5
4939;1043;5
4940;1043;6
4941;1015;6
4942;1189;4
4943;1089;6
4944;1089;4
4945;1089;2
4946;1285;6
4947;1285;6
4948;1285;2
4949;1285;6
4950;1285;6
4951;1285;2
4952;1285;6
4953;1285;4
4954;1285;4
4955;1285;2
4956;1285;6
4957;1285;6
4958;1285;6
4959;1285;6
4960;1285;8
4961;198;1
4962;198;1
4963;249;2
4964;249;5
4965;249;2
4966;249;8
4967;249;4
4968;246;2
4969;246;8
4970;246;4
4971;246;1
4972;249;2
4973;246;4
4974;246;2
4975;246;8
4976;250;1
4977;249;4
4978;399;2
4979;399;2
4980;399;6
4981;399;2
4982;399;2
4983;399;2
4984;399;6
4985;390;6
4986;399;6
4987;399;8
4988;399;4
4989;399;2
4990;399;1
4991;399;2
4992;399;4
4993;399;6
4994;399;4
4995;444;2
4996;443;2
4997;444;8
4998;443;8
4999;444;2
5000;444;4
5001;444;4
5002;444;6
5003;444;8
5004;444;8
5005;444;6
5006;444;4
5007;444;1
5008;454;8
5009;454;1
5010;454;4
5011;454;6
5012;454;5
5013;454;2
5014;454;8
5015;454;1
5016;454;4
5017;454;8
5018;454;8
5019;498;4
5020;498;2
5021;553;2
5022;553;6
5023;553;2
5024;553;6
5025;553;1
5026;553;1
5027;553;6
5028;553;4
5029;553;4
5030;553;6
5031;553;6
5032;553;2
5033;553;6
5034;553;6
5035;553;2
5036;553;5
5037;553;2
5038;553;2
5039;652;6
5040;652;6
5041;652;6
5042;652;2
5043;652;4
5044;652;6
5045;652;4
5046;652;2
5047;652;6
5048;662;6
5049;652;6
5050;745;7
5051;745;6
5052;745;2
5053;745;6
5054;739;5
5055;736;5
5056;748;4
5057;675;4
5058;748;4
5059;739;4
5060;739;6
5061;739;6
5062;739;6
5063;739;2
5064;739;2
5065;739;6
5066;739;6
5067;739;6
5068;739;5
5069;739;1
5070;739;6
5071;739;2
5072;739;2
5073;745;8
5074;745;8
5075;745;8
5076;748;4
5077;748;4
5078;748;4
5079;739;6
5080;739;2
5081;739;6
5082;739;5
5083;739;5
5084;739;5
5085;739;5
5086;903;2
5087;998;4
5088;998;4
5089;998;4
5090;998;4
5091;998;4
5092;998;4
5093;903;4
5094;953;4
5095;953;4
5096;953;4
5097;1043;4
5098;1043;4
5099;1043;4
5100;1043;4
5101;1043;4
5102;1043;4
5103;1043;4
5104;1043;4
5105;1043;4
5106;1043;4
5107;953;4
5108;1043;4
5109;1043;4
5110;1043;4
5111;1043;4
5112;1043;4
5113;1043;4
5114;1043;4
5115;1043;4
5116;1043;4
5117;1043;6
5118;1043;6
5119;1043;6
5120;1043;6
5121;1043;6
5122;1043;6
5123;1043;6
5124;1043;4
5125;1043;6
5126;1043;4
5127;1043;6
5128;125;4
5129;125;4
5130;125;4
5131;125;4
5132;125;4
5133;125;4
5134;125;4
5135;125;4
5136;125;4
5137;125;4
5138;125;4
5139;125;4
5140;125;4
5141;125;4
5142;125;4
5143;125;4
5144;903;2
5145;249;4
5146;249;4
5147;249;4
5148;249;4
5149;249;4
5150;249;4
5151;249;4
5152;249;4
5153;296;4
5154;296;4
5155;296;4
5156;296;4
5157;296;4
5158;400;2
5159;399;4
5160;399;4
5161;399;4
5162;553;5
5163;649;4
5164;649;4
5165;649;4
5166;649;4
5167;649;4
5168;649;4
5169;649;4
5170;649;4
5171;649;4
5172;649;4
5173;649;4
5174;649;2
5175;748;4
5176;748;4
5177;748;5
5178;748;4
5179;748;4
5180;748;4
5181;748;4
5182;748;4
5183;748;4
5184;806;4
5185;806;4
5186;806;4
5187;806;4
5188;806;4
5189;806;4
5190;806;4
5191;806;4
5192;806;4
5193;806;4
5194;806;4
5195;806;4
5196;806;4
5197;806;4
5198;806;4
5199;806;4
5200;948;4
5201;948;4
5202;948;4
5203;948;4
5204;948;4
5205;948;4
5206;948;4
5207;948;4
5208;948;4
5209;948;4
5210;948;4
5211;948;4
5212;948;4
5213;948;4
5214;948;2
5215;948;2
5216;948;2
5217;948;1
5218;948;4
5219;948;4
5220;948;2
5221;948;2
5222;948;2
5223;948;2
5224;1062;4
5225;1062;4
5226;1062;4
5227;553;4
5228;553;4
5229;553;4
5230;553;4
5231;553;4
5232;553;8
5233;553;6
5234;739;4
5235;739;8
5236;739;5
5237;738;5
5238;738;4
5239;738;4
5240;739;4
5241;738;4
5242;739;4
5243;739;4
5244;739;4
5245;997;2
5246;997;7
5247;997;4
5248;997;6
5249;997;8
5250;398;8
5251;592;6
5252;592;2
5253;592;8
5254;592;8
5255;592;4
5256;592;8
5257;592;8
5258;593;8
5259;908;8
5260;694;2
5261;553;4
5262;738;4
5263;738;4
5264;739;1
5265;739;4
5266;738;4
5267;739;1
5268;739;1
5269;738;1
5270;1052;4
5271;1052;4
5272;1052;4
5273;1052;4
5274;1164;4
5275;1164;4
5276;1164;4
5277;1164;5
5278;1164;1
5279;1164;4
5280;1164;4
5281;1160;4
5282;1164;6
5283;1164;4
5284;1164;1
5285;1164;4
5286;400;4
5287;1164;1
5288;1164;1
5289;1164;1
5290;1164;1
5291;1164;1
5292;1164;1
5293;1164;1
5294;1164;1
5295;1164;1
5296;599;5
5297;636;5
5298;599;5
5299;899;5
5300;997;6
5301;997;6
5302;997;6
5303;997;6
5304;997;6
5305;997;6
5306;998;5
5307;1199;6
5308;1199;6
5309;1199;6
5310;1199;6
5311;599;5
5312;599;5
5313;599;5
5314;599;5
5315;599;5
5316;599;5
5317;636;5
5318;748;5
5319;748;5
5320;748;5
5321;748;5
5322;748;5
5323;748;5
5324;748;5
5325;748;5
5326;748;5
5327;748;5
5328;748;5
5329;899;5
5330;899;5
5331;899;5
5332;899;5
5333;899;5
5334;899;5
5335;899;5
5336;899;5
5337;250;5
5338;249;5
5339;398;5
5340;398;5
5341;398;5
5342;398;5
5343;398;5
5344;749;5
5345;749;5
5346;749;5
5347;749;5
5348;749;5
5349;749;5
5350;749;5
5351;749;5
5352;749;5
5353;749;5
5354;749;6
5355;749;5
5356;249;5
5357;1052;6
5358;1052;6
5359;1052;6
5360;1052;6
5361;1052;6
5362;1052;6
5363;1164;6
5364;248;6
5365;484;6
5366;599;6
5367;599;6
5368;599;6
5369;599;6
5370;599;6
5371;1152;6
5372;1052;6
5373;1052;6
5374;1052;6
5375;1052;6
5376;1052;6
5377;1052;6
5378;1164;6
5379;1160;6
5380;1352;5
5381;1352;5
5382;1352;6
5383;1352;5
5384;1441;5
5385;1441;5
5386;1441;5
5387;1441;5
5388;1441;5
5389;1441;5
5390;1441;5
5391;1441;5
5392;1441;5
5393;1441;5
5394;399;6
5395;599;6
5396;599;6
5397;599;6
5398;599;6
5399;599;6
5400;593;5
5401;599;6
5402;599;6
5403;599;6
5404;599;5
5405;599;5
5406;599;5
5407;399;6
5408;1352;5
5409;1441;5
5410;1441;5
5411;1441;5
5412;1441;5
5413;1352;6
5414;1352;6
5415;1441;5
5416;1441;5
5417;599;5
5418;249;5
5419;80;1
5420;49;2
5421;149.5;4
5422;149.5;4
5423;149.5;4
5424;113;1
5425;1340;1
5426;1340;4
5427;1340;4
5428;1340;4
5429;1340;1
5430;1340;4
5431;1340;4
5432;1340;4
5433;1157;4
5434;1157;5
5435;1157;1
5436;1157;4
5437;1157;4
5438;1254.8;4
5439;1255;4
5440;1255;4
5441;1254.8;4
5442;1255;4
5443;1255;4
5444;1255;6
5445;1255;4
5446;1255;4
5447;1255;6
5448;1255;6
5449;1255;4
5450;1255;4
5451;1255;4
5452;1255;4
5453;1255;4
5454;1255;4
5455;1255;5
5456;1255;6
5457;1255;6
5458;1255;6
5459;1255;5
5460;1255;5
5461;398;6
5462;398;4
5463;398;4
5464;599;4
5465;599;4
5466;656;4
5467;656;1
5468;656;1
5469;656;5
5470;656;4
5471;656;1
5472;656;5
5473;656;5
5474;656;5
5475;656;5
5476;656;5
5477;656;5
5478;656;5
5479;656;1
5480;656;1
5481;399;8
5482;399;8
5483;399;8
5484;399;8
5485;399;8
5486;399;8
5487;399;8
5488;1786.3;8
5489;1783;8
5490;1783;8
5491;1783;8
5492;1783;8
5493;1783;6
5494;1783;6
5495;1783;6
5496;1783;6
5497;1783;6
5498;819.4;8
5499;819.4;8
5500;819.4;8
5501;819.4;8
5502;805;8
5503;805;8
5504;805;8
5505;805;8
5506;805;8
5507;805;8
5508;805;8
5509;805;8
5510;805;8
5511;805;8
5512;805;8
5513;805;8
5514;805;8
5515;805;8
5516;805;8
5517;805;8
5518;819.4;8
5519;819.4;8
5520;819.4;8
5521;819.4;8
5522;819.4;8
5523;805;8
5524;805;8
5525;805;8
5526;805;8
5527;805;8
5528;805;8
5529;819.4;8
5530;819.4;8
5531;819.4;8
5532;805;6
5533;805;6
5534;819.4;6
5535;819.4;6
5536;819.4;6
5537;805;6
5538;805;6
5539;805;6
5540;805;6
5541;805;6
5542;805;6
5543;805;6
5544;805;6
5545;805;6
5546;805;6
5547;805;6
5548;805;6
5549;805;6
5550;805;6
5551;805;8
5552;1474.9;8
5553;1474.9;8
5554;1474.9;8
5555;1474.9;8
5556;1462;8
5557;1462;8
5558;1462;8
5559;1462;8
5560;1462;8
5561;1462;8
5562;1462;8
5563;1462;8
5564;1462;8
5565;1474.9;8
5566;1474.9;8
5567;1474.9;8
5568;1474.9;8
5569;1462;8
5570;1462;8
5571;1474.9;8
5572;1474.9;6
5573;1474.9;6
5574;1474.9;6
5575;1462;6
5576;1462;6
5577;1462;6
5578;1462;6
5579;1462;6
5580;1462;6
5581;1462;6
5582;1462;6
5583;1462;6
5584;1462;6
5585;1462;6
5586;819.4;8
5587;1783;8
5588;1783;8
5589;1783;8
5590;1783;8
5591;1783;8
5592;1783;8
5593;1783;8
5594;1783;8
5595;1783;8
5596;1783;8
5597;1783;8
5598;1783;8
5599;1783;8
5600;1783;8
5601;1783;8
5602;1783;8
5603;1783;8
5604;1783;8
5605;1783;8
5606;1783;8
5607;1783;8
5608;1783;8
5609;1783;8
5610;1783;8
5611;1783;8
5612;1783;8
5613;1783;8
5614;1783;8
5615;1783;8
5616;1783;8
5617;1783;8
5618;1783;8
5619;1783;8
5620;1783;8
5621;1783;8
5622;1462;8
5623;819.4;8
5624;805;8
5625;819.4;8
5626;819.4;8
5627;805;8
5628;805;8
5629;805;8
5630;805;8
5631;805;8
5632;805;8
5633;805;8
5634;805;8
5635;805;8
5636;805;8
5637;805;8
5638;819;8
5639;805;8
5640;805;8
5641;805;8
5642;805;8
5643;1462;8
5644;1462;8
5645;1462;8
5646;1462;8
5647;1462;8
5648;1462;8
5649;1462;8
5650;1462;8
5651;1462;8
5652;1462;8
5653;1462;8
5654;1462;8
5655;1552;8
5656;655.5;8
5657;655.5;8
5658;655.5;8
5659;655.5;8
5660;652;8
5661;652;1
5662;652;8
5663;652;8
5664;652;8
5665;652;8
5666;652;8
5667;652;8
5668;652;8
5669;652;8
5670;652;8
5671;652;8
5672;652;8
5673;819.4;8
5674;819.4;8
5675;819.4;8
5676;819.4;8
5677;819.4;8
5678;805;8
5679;805;8
5680;1360.2;8
5681;1360.2;8
5682;1360.2;8
5683;1360.2;8
5684;1360.2;8
5685;1360.2;8
5686;1360;8
5687;199;3
5688;249;3
5689;249;5
5690;249;5
5691;996;1
5692;996;3
5693;100;3
5694;99;3
5695;124;5
5696;124;3
5697;124;3
5698;124;3
5699;125;3
5700;124;3
5701;124;3
5702;124;3
5703;124;7
5704;124;7
5705;199;3
5706;199;3
5707;199;3
5708;199;5
5709;199;7
5710;199;3
5711;249;1
5712;249;3
5713;249;3
5714;249;3
5715;249;3
5716;249;3
5717;349;3
5718;349;4
5719;349;3
5720;349;3
5721;349;3
5722;348;3
5723;349;3
5724;348;3
5725;349;3
5726;396;3
5727;396;3
5728;498;3
5729;498;3
5730;590;1
5731;590;3
5732;590;3
5733;590;3
5734;590;3
5735;590;3
5736;590;3
5737;590;3
5738;590;3
5739;590;3
5740;590;3
5741;644;7
5742;640;3
5743;640;3
5744;640;3
5745;640;7
5746;640;3
5747;640;3
5748;640;3
5749;640;3
5750;640;3
5751;640;3
5752;640;3
5753;640;3
5754;640;3
5755;641;3
5756;644;3
5757;644;3
5758;644;3
5759;644;3
5760;644;3
5761;644;3
5762;644;3
5763;644;3
5764;644;3
5765;644;3
5766;644;3
5767;644;7
5768;644;7
5769;644;7
5770;779;3
5771;779;3
5772;779;3
5773;779;3
5774;727;6
5775;727;3
5776;727;3
5777;779;3
5778;779;1
5779;779;1
5780;779;1
5781;779;7
5782;124;7
5783;111;3
5784;111;3
5785;124;3
5786;124;3
5787;124;3
5788;124;3
5789;124;3
5790;124;3
5791;124;3
5792;124;3
5793;124;3
5794;124;3
5795;249;3
5796;249;3
5797;249;3
5798;249;3
5799;249;3
5800;249;3
5801;398;3
5802;398;3
5803;398;3
5804;398;3
5805;398;3
5806;398;3
5807;398;3
5808;398;3
5809;398;3
5810;398;3
5811;398;3
5812;398;3
5813;398;3
5814;398;5
5815;398;3
5816;398;3
5817;398;1
5818;398;7
5819;398;7
5820;124;3
5821;124;3
5822;124;3
5823;124;3
5824;124;3
5825;124;3
5826;124;3
5827;124;3
5828;124;3
5829;124;3
5830;125;3
5831;124;3
5832;124;3
5833;124;3
5834;124;3
5835;124;3
5836;124;3
5837;124;3
5838;124;3
5839;124;3
5840;124;3
5841;124;3
5842;124;3
5843;249;3
5844;249;3
5845;249;3
5846;399;3
5847;398;3
5848;398;3
5849;398;3
5850;398;3
5851;644;3
